run_id,model,backbone,variant,scope,stratum,metric,value,ci_low,ci_high,status,profile,seed,git_sha,config_hash,total_parameters,trainable_parameters
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,scale_2,validation,routing_mean_weight,0.5628088482386558,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,scale_3,validation,routing_mean_weight,0.32821589832000364,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,ALL,validation,routing_active_scales,2.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,ALL,validation,latency_median_ms,11.371007919311523,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,ALL,validation,peak_gpu_memory_bytes,3808989696.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,miou,0.855569695178036,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,pixel_acc,0.9677011033084526,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,boundary_f1,0.7629952852525458,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,big_rock,validation,small_component_recall,0.3333333333333333,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,big_rock,validation,small_components_recalled,89.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,soil,validation,iou,0.946021528611088,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,bedrock,validation,iou,0.9479556173324208,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,sand,validation,iou,0.8977878603745479,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
